Source,Text,IsAI
gpt-3.5-turbo,"Firstly, Miep fell ill after attending Henk and Aagje's wedding yesterday. She caught a cold while at the Westerkerk, where the ceremony took place. Secondly, Mr.",yes
gpt-3.5-turbo,"Kleiman has been absent from work ever since his stomach started bleeding again, leaving Bep to manage everything alone. Additionally, the police have apprehended an individual (whose name I won't mention) which is unfortunate not only for him but also for us as he has been our source for potatoes, butter, and jam.",yes
gpt-3.5-turbo,"Mr. M., or the person I will refer to as Mr. M., has a total of five children who are currently under the age of thirteen. Additionally, Mr. M. and his partner are expecting another child.",yes
gpt-3.5-turbo,"Yesterday evening, we experienced yet another minor fright as we were enjoying our dinner, when out of the blue, there was a knock on the adjacent wall. From that moment on, we were filled with anxiety and a sense of sadness throughout the rest of the night. Recently, I haven't had the inclination to document the events occurring here.",yes
gpt-3.5-turbo,"I have been quite self-absorbed lately. Although I feel deeply saddened by what has happened to kind-hearted Mr. M., there isn't much space for him in my diary.",yes
gpt-3.5-turbo,"From four-thirty to five-fifteen on Tuesday, Wednesday, and Thursday, I spent time in Peter's room. During that time, we focused on our French studies and engaged in various conversations. I genuinely enjoy that hour or so in the afternoon, and what makes it even better is the feeling that Peter is equally happy to see me.",yes
gpt-3.5-turbo,"Dear Kitty, 
Lately, I have been unable to remain still. I find myself constantly moving up and down the stairs, only to return again.",yes
gpt-3.5-turbo,"I enjoy conversing with Peter, but I constantly worry about bothering him. He has shared some details about his family and personal life, but I still crave more information. Every five minutes, I question why I feel this strong desire for further knowledge. In the past, he used to view me as an annoyance, and the feeling was mutual.",yes
gpt-3.5-turbo,"I have reconsidered my position, but I am unsure if he has done the same. While I believe he has changed, it does not necessarily mean we have to develop a close friendship. However, from my perspective, it would improve our experience here. Nevertheless, I will not allow this situation to overwhelm me.",yes
gpt-3.5-turbo,"I have already devoted enough time to thinking about him, and I don't need to involve you and make you upset because I am already feeling miserable. The situation here is becoming more chaotic with each passing day. Peter has been avoiding eye contact with me since yesterday.",yes
gpt-3.5-turbo,"He has been displaying anger towards me. I am trying my best not to pursue him and minimize our conversations. However, it is challenging.",yes
gpt-3.5-turbo,Why does he alternate between keeping me at a distance and suddenly coming back to my side? It's not easy to understand. I might be exaggerating the situation in my mind.,yes
gpt-3.5-turbo,"Maybe he is feeling moody like me, and perhaps everything will be fine again tomorrow! It's really difficult for me to pretend to be normal when I'm feeling so miserable and unhappy. I have to engage in conversations, assist with household chores, spend time with others, and most importantly, pretend to be happy.",yes
gpt-3.5-turbo,"I long for the outdoors and a solitary place where I can spend as much time as I desire. I feel like I'm getting everything jumbled, Kitty. I am in a state of complete confusion: on one hand, I am consumed by desire for him, unable to resist looking at him even in the same room; and on the other hand, I question why he holds such importance to me and why I can't regain my composure. Every moment of my waking hours, day and night, I am constantly asking myself, ""Have I provided him with enough opportunities to be alone?""",yes
gpt-3.5-turbo,Are you spending an excessive amount of time upstairs? Are you discussing serious topics with him before he is ready to do so? Perhaps he doesn't even have a liking towards you? Could you please rephrase this text?,yes
gpt-3.5-turbo,"Has everything been a figment of your imagination? However, why has he shared so much about himself with you? Is he regretful for doing so?"" And many other inquiries.",yes
gpt-3.5-turbo,"I was exhausted yesterday afternoon due to the distressing news from the outside world, so I decided to take a nap on my couch. My only desire was to sleep and avoid any thoughts. I ended up sleeping until four o'clock, but then I had to go to the neighboring house.",yes
gpt-3.5-turbo,"Answering all of Mother's questions and coming up with an excuse to explain my nap to Father was quite challenging. I resorted to claiming I had a headache, which wasn't entirely false as I did have one.",yes
gpt-3.5-turbo,"People who are not extraordinary, just regular individuals, such as girls of my age, might view me as slightly crazy due to my tendency to feel sorry for myself.",yes
gpt-3.5-turbo,"However, the issue lies in the fact that whenever I express my emotions honestly to you, the rest of the time I make an effort to be bold, lively, and self-assured in order to avoid inquiries and prevent myself from becoming annoyed. Margot is incredibly understanding and would appreciate it if I opened up to her, but I am unable to divulge all of my secrets to her.",yes
gpt-3.5-turbo,"She takes me incredibly seriously, excessively so, and dedicates a significant amount of time contemplating her eccentric sister. Whenever I speak, she scrutinizes me closely, questioning whether I am being genuine or simply putting on an act. This is likely due to the fact that we are constantly in each other's presence. I desire to have a confidant who is not constantly around me. When will I be able to sort out my tangled thoughts?",yes
gpt-3.5-turbo,"When can I expect to regain inner peace? Sincerely, Anne",yes
gpt-3.5-turbo,"On Tuesday, March 14, 1944, I wanted to share with you the amusing (though not so amusing for me) situation regarding our meal for the day. The cleaning lady is currently downstairs, so I am sitting at the van Daans' table, covered with an oilcloth, with a handkerchief soaked in prewar perfume held to my nose and mouth. I doubt you have any idea what I am referring to, so let me explain from the beginning. The individuals who usually provide us with food coupons have been arrested, leaving us with only five black-market ration books. This means we have no coupons and no access to fats and oils.",yes
